symbol,Net Income,Total Assets,Shareholder's Equity,Total Debt,Total Liabilities,Total Revenue,Operating Income,Gross Profit,EBIT,EBITDA,Operating Cash Flow,Free Cash Flow,Short Term Debt,Long Term Debt,Current Liabilities,Current Assets,Cash And Cash Equivalents,Inventory,Accounts Receivable,Accounts Payable,Retained Earnings,Capital Expenditure,Interest Expense,Interest Income,Depreciation,Goodwill,Intangible Assets,Market Capitalization,Enterprise Value,Book Value of Equity,Number of Shares Outstanding,Cost of Goods Sold (COGS),Sales Per Share,Earnings Per Share (EPS),Payout Ratio,Effective Tax Rate,Return on Sales,Dividend Per Share,Enterprise Value to EBITDA,Price to Sales,Price to Book,PEG Ratio,Price to Free Cash Flow,Price to Operating Cash Flow,Price to Cash Flow,Interest Coverage Ratio,Lease Obligations,Deferred Revenue,Non-Controlling Interest,Deferred Tax Liabilities,Deferred Tax Assets,Net Interest Expense,Cash Flow Per Share,Net Cash Flow,Minority Interest,Total Equity,Capital Lease Obligation,Tax Rate,Cost of Goods Sold,Depreciation And Amortization,Cash and Cash Equivalents,Shareholders Equity,Sales Growth Rate,Operating Expense,Earnings Per Share,Total Dividends,Book Value of Debt,Net Sales,Working Capital,Quick Assets,Total Capital Employed,Equity Multiplier,Operating Income Before Depreciation and Amortization,Adjusted Net Income,Net Debt,Gross Profit Margin,Operating Profit Margin,Net Profit Margin,Return on Equity (ROE),Return on Assets (ROA),Current Ratio,Quick Ratio,Debt-to-Equity Ratio,Debt-to-Assets Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Price-to-Earnings (P/E) Ratio,Price-to-Book (P/B) Ratio,Price-to-Sales (P/S) Ratio,Price-to-Cash Flow (P/CF) Ratio,Enterprise Value-to-EBITDA (EV/EBITDA),Enterprise Value-to-Sales (EV/Sales),Enterprise Value-to-Operating Cash Flow (EV/OCF),Enterprise Value-to-Free Cash Flow (EV/FCF),Dividend Payout Ratio,Price/Earnings-to-Growth (PEG) Ratio,Price-to-NAV,Return on Investment (ROI),Return on Capital Employed (ROCE),Return on Invested Capital (ROIC),EBIT Margin,EBITDA Margin,Cash Return on Assets,Operating Return on Assets,NOPAT Margin,Cash Ratio,Operating Cash Flow Ratio,Net Working Capital,Days Sales Outstanding (DSO),Days Inventory Outstanding (DIO),Days Payable Outstanding (DPO),Debt Service Coverage Ratio,Total Asset Turnover,Working Capital Turnover,Total Operating Expense,Cash Flow to Capital Expenditures,Receivable Turnover Ratio,Total Debt to Equity,Total Debt to Total Assets,Label,yf_symbol,past_price,current_price,price_change_pct
HEUBACHIND,0.3101301415634041,0.0004130111435217,0.1165704856626396,7.806044917981637e-05,0.0003046655286508,0.0008775181341169,0.0411968910254941,0.0114923874071634,0.0371104152004569,0.0101205960375825,0.0637957072416868,0.3904102922112873,1.1907436531116604e-05,0.0500701269725588,0.0005407215837553,0.0010188742998468,0.0011080483414759,0.0008117431432872,0.0039966414433182,0.0009820772857487,0.4084000997993045,0.9998919435123592,0.0044765950281536,0.0,0.0004454946535546,2.286047439320016e-05,2.286047439320016e-05,0.0006274794964954,0.0006466961428476,0.1015959535311646,0.0003261933024755,0.0007901725721245,0.0053700701001163,0.0857065680772906,0.9236625761038936,0.9750722645729448,0.023014956096127,0.0,0.3184600670100715,0.0905819231647699,0.0045481961442451,0.0767099898951182,0.9564642224839066,0.8177771476610154,0.9564642224839066,0.8246446331213415,0.0004243370322791,0.0,0.0057572058570676,0.000169371680725,0.0,0.1863887295326498,0.0571553467678244,0.2157484607128735,0.0057572058570676,0.1165704856626396,0.0004243370322791,0.6633925,0.0007901725721245,0.0005718607098053,0.0011080483414759,0.1165704856626396,0.0013354838709677,0.0332228250761082,0.0857065680772906,0.0,6.449120394734841e-06,0.0114923874071634,0.5267327870683175,0.0011186462042668,0.0004045416415665,0.6807650602342991,0.0104607103462154,0.1288556431507391,0.002285657104464,0.9991218734541512,0.041196891025494,0.310130141563404,0.6183487140725864,0.915181402697706,0.0,0.0044408459916616,0.6807607764853457,0.0003559119663986,0.0178932732870825,0.0001485638714188,0.0058125591096811,0.0062487993868186,0.1324056691992834,0.8177771476610154,0.7046923781382124,1.797589745960706e-09,0.0576571239510165,0.9672912564902936,0.0,0.0767099898951182,0.8593765207921705,0.915181402697706,0.1567389990798663,0.5095336752064934,0.0371104152004567,0.0101205960375824,0.1518396596188108,0.9227102260918264,0.4948849098695506,0.0279739294477982,0.8384443804259365,0.5267327870683175,0.0014655404446543,0.0071316776917805,0.0022620844117376,0.4178424678373379,0.0003559119663986,0.6517581988199105,0.0365746930837486,0.0652628088233257,0.0001933358257488,0.683010144644668,0.000197709071264,Buy,HEUBACHIND.NS,545.0499877929688,588.2999877929688,7.935052007822085
OAL,0.3098125132610347,0.0005664602254843,0.1167486273569656,0.0005944106753875,0.0004366170833413,0.0009231414194774,0.041030916362292,0.0109069916702841,0.036925037562598,0.0099686341224787,0.0640747116953585,0.3899519193145917,0.0008584149629296,0.050302066618323,0.0006999519778159,0.0011237864500392,0.0001093494471586,0.0018142920730509,0.0037015949043436,0.0004594028378098,0.4093968235894077,0.99935004415141,0.0051526057018217,0.0,0.0003583547236827,0.0001150112000981,0.0001150112000981,0.0008332704161938,0.0009472729930553,0.1017512113152926,0.0004778702510877,0.0010867681428971,0.004182353073563,0.085153961703141,0.9238904586468808,0.9748493007248782,0.0229286807702878,0.0004166666666666,0.3186443786197515,0.0909792140724459,0.0044994242687481,0.0767099898951182,0.9564997834429774,0.8174899545936223,0.9564997834429774,0.8242481459844151,2.6094685893227883e-05,0.0,0.0057572058570676,0.0005114409676219,0.0,0.1870119790513372,0.0573003410928988,0.2135128819974016,0.0057572058570676,0.1167486273569656,2.6094685893227883e-05,0.8805775,0.0010867681428971,0.0005006500141637,0.0001093494471586,0.1167486273569656,0.0017790322580645,0.0323713516565134,0.085153961703141,0.0016,0.0006226732212443,0.0109069916702841,0.5266416606857025,0.0007914152459584,0.0006446752855868,0.6810413816138684,0.0101546233514895,0.1283375940108915,0.0025669948461994,0.9989372075101705,0.0410309163622918,0.3098125132610346,0.6162777288310697,0.9142139334295748,0.0,0.0024271374510634,0.6810371015728157,0.0002594837437066,0.0137257527730449,8.270356839806215e-05,0.0088997397246817,0.0061804960360214,0.132983514115587,0.8174899545936223,0.7080295151517914,0.0013860319900288,0.0576595445379256,0.9673339313308528,0.001288,0.0767099898951182,0.8589897811881821,0.9142139334295748,0.1562114562905249,0.5083800319200772,0.0369250375625979,0.0099686341224786,0.1530532430605739,0.919833095356465,0.494877814438695,0.0021326930777416,0.8391139813020739,0.5266416606857025,0.0012902663529372,0.007163552715763,0.0016916617234501,0.4177733766861002,0.0002594837437066,0.651888811730608,0.0356373140703953,0.0654041413309615,0.0002196377567303,0.6856249355468081,0.0010977827202281,Hold,OAL.NS,377.7000122070313,307.54998779296875,-18.572947351563943
CREATIVE,0.3101591106034737,0.0002056498356492,0.1162844812854217,0.0002125104725806,0.0001652632201057,0.0019095463807232,0.0411826255191935,0.0107872179829476,0.0371653070789485,0.0100430124500213,0.0630719255621571,0.3890346500922769,0.0003722511795102,0.0500793390828808,0.0003245380420264,0.0007492133667673,7.402725636410388e-05,0.0005089422006938,0.0030145486196188,0.0002921688334258,0.4085561281421677,0.9999964940510064,0.0046738068714661,5.610981852024198e-05,2.5946236258719635e-05,0.0,0.0,0.0005786366742833,0.0007345790942825,0.1013547856663224,0.0001975251435197,0.0024676159965783,0.0169214143072067,0.0878138953697565,0.9236831761726252,0.974889959858058,0.0229521941565569,0.0004166666666666,0.3186326652720376,0.0892782465794904,0.0087881211439535,0.0767099898951182,0.9561854135614036,0.8132384126975024,0.9561854135614036,0.824364804420962,0.0,0.0,0.0058198721521912,0.0001324169535377,0.0,0.1866008037935789,0.0497367981886288,0.2137990171157431,0.0058198721521912,0.1162844812854217,0.0,0.42825,0.0024676159965783,3.357310509489701e-05,7.402725636410388e-05,0.1162844812854217,0.0010370967741935,0.0320437701532562,0.0878138953697565,0.0007,0.0002237686591001,0.0107872179829476,0.5264659235250746,0.0008649396527274,0.0002263967085474,0.6817864082179357,0.0101720229336443,0.1285827179902167,0.0022649645714503,0.9988384887944984,0.0411826255191934,0.3101591106034737,0.621687749898571,0.916508282742842,0.0,0.0057204878908468,0.681499399438418,0.0007146776211667,0.0781702346819601,0.0007766080531678,0.0035659639577743,0.0124553345722772,0.1305259809974755,0.8132384126975024,0.705687320245053,0.0002395563636693,0.0574264977623703,0.96719747435679,0.000298,0.0767099898951182,0.8621350647934546,0.916508282742842,0.1580580617560862,0.5141357729919873,0.0371653070789484,0.0100430124500212,0.1312160274000034,0.9272455721871996,0.4948764448399775,0.00311358499117,0.832145809197247,0.5264659235250746,0.000507984898984,0.007087754671781,0.0014846152773586,0.41779930361156,0.0007146776211667,0.6536162551181635,0.0352766826998211,0.067181372455006,0.0005583102686862,0.6857773730796514,0.0010805712204836,Buy,CREATIVE.NS,864.5,715.9000244140625,-17.189123838743495
URJA,0.309742428568879,0.0001607872845874,0.1162379916711209,1.4486829104818251e-05,0.0001133659539019,4.935221027585166e-05,0.0408426723249025,0.0103915268707339,0.0366983923057331,0.0096948950511516,0.0631871966834708,0.3892934676457108,1.116546843405976e-05,0.0500793390828808,0.0001148764313176,0.0001377260012638,1.2740550269992283e-05,0.0002564770570138,0.0003090097691351,4.040150916317687e-05,0.4084000997993045,1.0,0.004417118873574,0.0,1.0225834867906942e-05,0.0001121797232194,0.0001121797232194,0.0005419123481726,0.0005689250413195,0.1013201307474852,0.0079894418753554,0.0001130370584634,3.670265926140902e-05,0.0843590745492804,0.9236625761038936,0.9758025578096996,0.0230209462251538,0.0,0.3277983830070715,0.1223604349376411,0.0098483050813383,0.0767099898951182,0.9563935353284724,0.8167594821878205,0.9563935353284724,0.8243050089180962,0.0,0.0,0.0058652472029413,0.0001324169535377,0.0,0.1863887295326498,0.0521494353362034,0.2136830170027679,0.0058652472029413,0.1162379917825231,0.0,0.7074950000000001,0.0001130370584634,7.438488932054551e-06,1.2740550269992283e-05,0.1162379917825231,0.0017322580645161,0.0316631469578535,0.0843590745492804,0.0,0.0001125995126655,0.0103915268707339,0.5251327120967421,8.061072070084769e-05,0.0001747360537096,0.681413724862538,0.0095907162743065,0.1279426561060925,0.0022144185245467,0.9989897381292776,0.0408344652860204,0.309742428568879,0.6162008629429145,0.9141743119182252,0.0,0.001505637864283,0.6808050550283266,0.0009139442930398,0.0025834964379932,4.529187522558172e-05,0.0681930574243856,0.0137233800794968,0.1796344011028859,0.8167594821878205,0.7436449505108946,0.0046752638562021,0.0571741120922982,0.96709629908665,0.0,0.0767099898951182,0.858284023757814,0.9141743119182252,0.1559595293741903,0.5072471332548515,0.0366983923057331,0.0096948950511516,0.1359111125945002,0.9183531117866014,0.4948678674445825,0.0015133442055392,0.8324265592826259,0.5251327120967421,0.0020147646514286,0.0073227148721663,0.0019109783409432,0.4177902798994805,0.0009139442930398,0.6514963213074411,0.0348499393981489,0.0665656076821298,0.0001405551886371,0.6845268803126929,0.0006953135662581,Hold,URJA.NS,14.8100004196167,11.75,-20.66171730531184
PVP,0.3103374202107092,0.0002154570906806,0.1162992033178268,0.0001237529684349,0.0001800295793117,9.403105661750995e-06,0.0407141804188988,0.0103783993852793,0.0371763716564766,0.0100543320117293,0.0632410303436435,0.3893793293276839,0.0001161531116603,0.0501665777676293,0.0001201559339751,0.0001342967307703,7.796348675752121e-06,0.0003371643647312,3.674113381018824e-05,3.379023080329863e-05,0.4084000997993045,0.999983874596914,0.0046003961698899,0.0,3.809998920483912e-05,9.08767784630806e-05,9.08767784630806e-05,0.0003859203086249,0.0004314395599935,0.1013596037418341,0.0037311297498107,6.432882148137934e-05,2.953877122375432e-05,0.0846364087183965,0.9236625761038936,0.9751574414942624,0.076904508293967,0.0,0.3140098282394971,0.1927981225552111,0.0058981503105138,0.0767099898951182,0.9563002107405596,0.8244902889002199,0.9563002107405596,0.8244197429137522,3.266233011599383e-05,0.0,0.0057578551241314,0.0001324169535377,0.0,0.1863887295326498,0.0521705978448652,0.2136243574535389,0.0057578551241314,0.1162992033178268,3.266233011599383e-05,0.0,6.432882148137934e-05,4.8088401926267656e-05,7.796348675752121e-06,0.1162992033178268,0.0089790322580645,0.0317403372257914,0.0846364087183965,0.0,0.0001261368856224,0.0103783993852793,0.5251084834778451,3.668578451454322e-05,0.0002473036637194,0.681629292412546,0.0094143760670018,0.1288585759278605,0.0022904215279238,0.9995231259368086,0.0407141804188988,0.310337420210709,0.6235902120469323,0.917361837418062,0.0,0.000655121320887,0.6816222599928601,0.0006821621671631,0.0003674212136226,1.578006420350122e-06,0.0014816353964041,0.0078846968907542,0.2739785710531415,0.8244902889002199,0.7039422380459175,1.797589745960706e-09,0.0629281196170886,0.9667494538106938,0.0,0.0767099898951182,0.8583051037227825,0.917361837418062,0.1574338931646094,0.510976296570976,0.0371763716564765,0.0100543320117292,0.1390657213423162,0.9152545988336288,0.4970258552377314,0.0008853948371432,0.8343338181291885,0.5251084834778451,0.0012573030200419,0.0149829469255102,0.011729147122718,0.4178390035435559,0.0006821621671631,0.6507952046249887,0.0349426362673427,0.0654445948458737,0.0002254035474452,0.6842769360523584,0.0006006346618456,Buy,PVP.NS,28.200000762939453,27.290000915527344,-3.2269497262143148
ROHLTD,0.3102030192525437,0.0002674834242843,0.1162566653647455,0.0005766503342558,0.0003152562568247,0.0003258486633579,0.0412483681397327,0.0110685714129866,0.0372393283792398,0.0102001871388539,0.0635885427491542,0.3900189465799528,0.0001732649966299,0.0502370234705147,0.0002233894752384,0.0002470667838243,0.0002458822319362,1.6850166917588532e-05,0.0006750739938426,0.0001833958413921,0.4084000997993045,0.9999230849734764,0.0051028467012737,0.0,0.0003914283550408,4.510647764583142e-05,4.510647764583142e-05,0.0004732210541367,0.0006190564331958,0.1013393044044263,0.0003885094320469,0.0002148881517686,0.0017987410660754,0.0861426734807706,0.9239246375741674,0.9748623263010834,0.0240853069230025,0.0020833333333333,0.3182471896472711,0.0927481086481874,0.0085288365917896,0.0767099898951182,0.9564646927732304,0.8177629621063554,0.9564646927732304,0.8242865140583263,0.0020803287905295,0.0,0.0058876837385023,0.000136688200283,0.0,0.1863887295326498,0.0548060277807605,0.21320000282438,0.0058876837385023,0.1162566653647455,0.0020803287905295,0.42414,0.0002148881517686,0.0005023496620938,0.0002458822319362,0.1162566653647455,0.0017096774193548,0.0324645938660661,0.0861426734807706,0.0098,0.0002359322477314,0.0110685714129866,0.5251867961210699,0.0003579526045441,0.0002806704789254,0.6875534877438721,0.01051048240402,0.1289240513290995,0.0024117506107842,0.9993597790737154,0.0412483681397326,0.3102030192525433,0.6231112186042336,0.9161268959736484,0.0,0.0034390416001432,0.6868835399891975,0.0005495239004854,0.0102572374992977,0.0016214376914675,0.0027159507634248,0.0113147832435569,0.1353913382740481,0.8177629621063554,0.7042211826363846,1.797589745960706e-09,0.057680869692462,0.9673036156280498,0.0023040001,0.0767099898951182,0.8598561727964671,0.9161268959736484,0.1573961393558981,0.512178469979069,0.0372393283792396,0.0102001871388538,0.1514547594795164,0.92638053154025,0.4949574342220588,0.0150231449513714,0.8406365661643828,0.5251867961210699,0.0006666442763213,0.0070828357980501,0.0021686068125839,0.4177826624639887,0.0005495239004854,0.6548065319145935,0.0357399635347028,0.0652848616543616,0.0004253665331739,0.6926556004247542,0.0022547005495956,Buy,ROHLTD.NS,329.29998779296875,381.0499877929688,15.715153938157837
SATINDLTD,0.3122794315651293,0.0005085540605385,0.1167664198586572,0.0001821870792911,0.0002077550177375,0.0005511820470022,0.0413346249203737,0.0109545505509064,0.039244002417268,0.0116154360844104,0.061812226645302,0.3857015823411067,0.0002971096382835,0.0501235102828074,0.0003843998360418,0.0014631006509311,0.0008824767292363,0.0005815611703868,0.003034691758106,0.0003678394636079,0.4090098180090387,0.9997021336577644,0.0047650498954226,0.0003725360632852,0.0001745100295551,1.326112082809128e-05,1.326112082809128e-05,0.000683850001346,0.0006470836250201,0.1018369610977103,0.0016174975970455,0.000565109117751,0.0011794572926285,0.0863777373861924,0.9236625761038936,0.974872194720607,0.0250762665177068,0.00025,0.3180504007758959,0.0907679554844061,0.0036073105839567,0.0767099898951182,0.95640722479161,0.8169744680237213,0.95640722479161,0.8247885566282638,0.0,0.0,0.0063008693323777,0.0001870282895163,0.0,0.1865670114079214,0.0495650767141932,0.2148956278596848,0.0063008693323777,0.1167664198586572,0.0,0.43351,0.000565109117751,0.0002316807292298,0.0008824767292363,0.1167664198586572,0.0015209677419354,0.0322007929944334,0.0863777373861924,0.0,0.0001918388206627,0.0109545505509064,0.5285022462084823,0.0018875482935745,0.0004814232375227,0.6796108588652084,0.010517858490055,0.131877997066331,0.002205979525028,0.9990673218772684,0.0413346249203735,0.3122794315651291,0.6272028933701994,0.91990175844383,0.0,0.010540007356663,0.6787904284681514,0.0002890378864416,0.0091281434004838,0.0001494157572262,0.0010330314854868,0.0059063635844115,0.1333956387739473,0.8169744680237213,0.7028431733363184,0.0015743130954091,0.0575919193077725,0.9672626917161434,0.000254,0.0767099898951182,0.8583827115860401,0.91990175844383,0.1594670240039717,0.5187411471305541,0.0392440024172679,0.0116154360844102,0.1121397968076377,0.9232370476436615,0.4951143317932109,0.0313377572692257,0.8190973275566984,0.5285022462084823,0.0017716512808353,0.0071336883673175,0.001870937564655,0.4179624517038546,0.0002890378864416,0.6509439309746776,0.0354495476566705,0.0656258142502293,0.0001598816956282,0.6834009100500275,0.0003747717263852,Buy,SATINDLTD.NS,97.33000183105467,81.23999786376953,-16.53139182634987
VIMTALABS,0.3101288427256161,0.000227673647735,0.1164003253837418,5.543678605890068e-05,9.663560508125524e-05,0.0003532057656281,0.0412583158804865,0.0112559529393638,0.0370939584874894,0.0101727016046475,0.0635973795351504,0.3892026926937186,5.6813075713322845e-05,0.0500793390828808,0.0001360075280881,0.0003352048427836,0.0001382463358189,0.0001616220462132,0.0017837462669888,4.613823531060618e-05,0.4087880704661091,0.9994991594879744,0.0044506748218521,0.0001251744997673,0.0006076168258255,1.4268618245420234e-05,1.4268618245420234e-05,0.0005863148867754,0.0006451659425907,0.1014476518775387,0.0003131200287118,0.0001766449206633,0.0023666999978278,0.0862437097208203,0.9238269970067576,0.9748493007248782,0.0238128019749098,0.0016666666666666,0.3182842510498204,0.0934704545605165,0.006288145532363,0.0767099898951182,0.9561439130186242,0.8181898822382728,0.9561439130186242,0.8248066416810388,0.0,6.446320375709026e-05,0.0057572058570676,0.0001334965298376,0.0,0.1863944727385967,0.0555134743690755,0.2131825396825397,0.0057572058570676,0.1164003253837418,0.0,0.6181975,0.0001766449206633,0.0008648729310833,0.0001382463358189,0.1164003253837418,0.0015790322580645,0.0327728129750061,0.0862437097208203,0.0052,5.837366568611645e-05,0.0112559529393638,0.5256841450138351,0.0004188258280023,0.0002531050186797,0.6786858453555811,0.0107054617250973,0.1290259017880873,0.0021788956258385,0.9994550165579053,0.0412583158804864,0.3101288427256159,0.6195225132036353,0.9161132416714568,0.0,0.0066079424327103,0.6786815337060648,0.0006455743236004,0.0130612463643747,0.0001251968845293,0.0042157652953428,0.0089485594536123,0.1369724727543886,0.8181898822382728,0.7044355184379797,0.0003378523142563,0.0576827841832585,0.9671573885260324,0.0,0.0767099898951182,0.8599685990800228,0.9161132416714568,0.1571156913075175,0.5113228060143601,0.0370939584874892,0.0101727016046473,0.1540127855143674,0.9281047868145088,0.494928456780925,0.013871014725362,0.8450119450860898,0.5256841450138351,0.0016250398436,0.0071461515963695,0.0016631217855349,0.4178711887178403,0.0006455743236004,0.6517898288530934,0.0360792790289812,0.065424937511219,0.0001743318565558,0.6830377391818176,0.0002546342016127,Buy,VIMTALABS.NS,923.2000122070312,917.3499755859376,-0.6336694696427123
ZUARIIND,0.3168005451152793,0.0042677340147491,0.1204099115488279,0.0068683234048454,0.00432386192728,0.0009297904477373,0.0410060332619943,0.0115284066388903,0.0447039705587596,0.0157324537371181,0.0636598417307381,0.3901487414821934,0.0061804218153223,0.0555816056943808,0.0054121671800763,0.003412225802054,0.0005710516842375,0.0047099338875433,0.0011259161447542,0.0013054244661587,0.4084000997993045,0.9999098846830584,0.0153806606417453,0.0,0.0005389239243408,0.0003374842738347,0.0003374842738347,0.0005100224796948,0.0012967285452575,0.1049282454919381,0.0004223117070549,0.0008463435174098,0.0048145416590229,0.1095500897469866,0.9236625761038936,0.9748494700879388,0.0301131378318941,0.0008333333333333,0.3184871743819549,0.0898829144065902,0.0004463170568383,0.0767099898951182,0.956456259717276,0.8176547763237433,0.956456259717276,0.8242810314979276,0.0001697049742602,0.0,0.0056494297788716,0.0019582974291169,0.0,0.1863887295326498,0.0550916268418504,0.2126522849234593,0.0056494297788716,0.1204099115488279,0.0001697049742602,0.2271975,0.0008463435174098,0.0006919792804823,0.0005710516842375,0.1204099115488279,0.0019064516129032,0.0334413061215425,0.1095500897469866,0.0,0.0072071877272022,0.0115284066388903,0.5214388201250353,0.0027875331673652,0.0048824958713652,0.6835201633196046,0.010208330984531,0.138926709111914,0.0068995547350499,0.9991127964471296,0.0410060332619941,0.3168005451152791,0.6210582380592952,0.9159657596022074,0.0,0.0011057098184432,0.683542682216674,3.432169228513891e-05,0.001835366888986,2.3241052687872182e-05,0.000197158281831,0.0006126183711571,0.1313586324818559,0.8176547763237433,0.7026883011820378,1.797589745960706e-09,0.0577496668011448,0.9673370952806312,8.200000000000001e-05,0.0767099898951182,0.8582655549965987,0.9159657596022074,0.1574112966772225,0.5122840856386086,0.0447039705587595,0.015732453737118,0.1398826265682586,0.918076144757634,0.4953378486425638,0.0014405168666968,0.8345540588915374,0.5214388201250353,0.0003896544920151,0.0073694669902974,0.0024620311921646,0.4177853430181098,3.4321692285138915e-05,0.649973781482015,0.036815216794874,0.0652803405665802,0.0007279442900652,0.6883674228632086,0.0016840322484143,Hold,ZUARIIND.NS,287.1499938964844,247.0399932861328,-13.968309755496962
GSLSU,0.3099076536247489,0.0002970039373327,0.1164123690828407,0.0004178342992182,0.0002278862425335,0.000250027744977,0.0410179172376077,0.0107506024718916,0.036896153921505,0.0098871602150023,0.0630183839247541,0.3875899127768871,0.0002576668164457,0.0503072736333224,0.0002269234880998,0.000425734520635,2.6608382617639496e-05,0.0005024219414806,0.0022524679137888,0.0002167431899852,0.4084000997993045,0.9993228678139492,0.004566750572778,0.0,0.000176333682676,0.0,0.0,0.0004407140925899,0.0005745777404361,0.1014600592181326,0.0006030964890867,0.0002400617466476,0.0009747958062925,0.0847261041559917,0.9236625761038936,0.9748744387727158,0.0232120930686649,0.0,0.3186767639427786,0.0933263896826622,0.0045639026095664,0.0767099898951182,0.9564004101288504,0.816383455891837,0.9564004101288504,0.8243261359090479,0.0007271208214109,0.0,0.0057719947179659,0.0001324169535377,0.0,0.1863887295326498,0.0510977710017625,0.2135538044399254,0.0057719947179659,0.1164123690828407,0.0007271208214109,0.54164,0.0002400617466476,0.0002258103678523,2.6608382617639496e-05,0.1164123690828407,0.0025338709677419,0.032117990666883,0.0847261041559917,0.0,0.0002991235888746,0.0107506024718916,0.5257261434634647,0.0003888696309835,0.0003386818011433,0.6810804211645851,0.0099978936816296,0.1283187056181485,0.0023420228411865,0.999199860804444,0.0410179172376075,0.3099076536247488,0.6174796555477217,0.9147568677078496,0.0,0.0036779100173152,0.6810325931457532,0.0004949167556847,0.0070886097397898,7.67753882257432e-05,0.0076611244829387,0.0059279294389879,0.1360337773454021,0.816383455891837,0.7066133270982238,1.797589745960706e-09,0.0575078440283157,0.9672580763740064,0.0,0.0767099898951182,0.8587909770549453,0.9147568677078496,0.156385064460725,0.5089066142710541,0.036896153921505,0.0098871602150021,0.1318674127283945,0.9214049282780344,0.4949109861786251,0.0016004324817117,0.8302841142292252,0.5257261434634647,0.0028988726042418,0.0072148264639844,0.002179647718092,0.4177773514320539,0.0004949167556847,0.6513856718032597,0.035358391359461,0.065462957221249,9.7601651454109e-05,0.6867191356067391,0.0014714272873349,Buy,GSLSU.NS,137.13999938964844,117.26000213623048,-14.496133397911146
NAHARSPING,0.3092157577776588,0.0016451328223293,0.1176942392105233,0.0033252673758168,0.00169572329694,0.0033849040689673,0.0407814544599088,0.0138663655829663,0.0367078699859394,0.0101895820125884,0.0609094013810494,0.3815603042333925,0.0052401185126937,0.0500793390828808,0.0029300970476799,0.003720909923118,9.274363589611724e-06,0.0073296936571316,0.0087834745888689,0.0001522197368494,0.4084000997993045,0.9986020466631346,0.0069696784257352,0.0,0.0017413133136116,0.0,0.0,0.0005241610308999,0.001081820643866,0.1025753507823838,0.0005124716715618,0.0032252045980474,0.0139217079284808,0.0836188294436099,0.923474740468876,0.9748493007248782,0.0225791091251786,0.0008333333333333,0.3183513828845443,0.0886939390314166,0.0013213585912885,0.0767099898951182,0.9564076399199076,0.8169627088417063,0.9564076399199076,0.8242218619167524,0.0,0.0,0.0057572058570676,0.0004045020147606,0.0,0.1863887295326498,0.038837530720484,0.2122145850985708,0.0057572058570676,0.1176942392105233,0.0,0.41949,0.0032252045980474,0.0022378470114523,9.274363589611724e-06,0.1176942392105233,0.0017725806451612,0.037574989608699,0.0836188294436099,0.0074,0.0035014303662309,0.0138663655829663,0.5288276026010172,0.0019836120127312,0.0018919213992372,0.6837993668316976,0.0106038475667462,0.1284638862611655,0.0040033839047033,0.9990527553859594,0.0407814544599088,0.309215757777659,0.6148847775890317,0.9136680585217084,0.0,0.0014533250429015,0.6837951237994896,8.926548447542384e-05,0.0173323197052728,8.604625878858196e-05,0.0,0.001704911655411,0.1295579764545865,0.8169627088417063,0.7061140437158866,1.797589745960706e-09,0.0575896502602601,0.9672635072805486,0.005434,0.0767099898951182,0.8583657477705037,0.9136680585217084,0.155864794056572,0.5071811191628487,0.0367078699859394,0.0101895820125882,0.1254062230787772,0.9177213867470464,0.4948627333836259,4.321275483744859e-05,0.830992050061202,0.5288276026010172,0.0008349850601576,0.0071901172080254,0.0014381709778496,0.4177692344421171,8.926548447542386e-05,0.6526336556921358,0.0413659497473475,0.065511905618894,0.0003395514605904,0.6900292268654983,0.0021149434172803,Sell,NAHARSPING.NS,225.8999938964844,222.50999450683597,-1.500663780983482
